fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2018-02-02,AA,AA,AA,1598,AA,N881NN,1598,11618,EWR,"Newark, NJ",13930,ORD,"Chicago, IL",1735,1814,39,42,1856,1956,10,1929,2006,37,0,,0,N,174,172,120,1,719,0,0,0,0,37,,,,
2019-06-06,WN,WN,WN,713,WN,N7866A,713,14893,SMF,"Sacramento, CA",12892,LAX,"Los Angeles, CA",645,,,,,,,815,,,1,A,0,N,90,,,1,373,,,,,,,,,
2018-06-15,AA,AA,AA,676,AA,N816AW,676,11057,CLT,"Charlotte, NC",13931,ORF,"Norfolk, VA",1155,1217,22,13,1230,1314,5,1310,1319,9,0,,0,N,75,62,44,1,290,,,,,,,,,
2019-05-11,AA,AA_CODESHARE,AA,3362,MQ,N933JN,3362,11003,CID,"Cedar Rapids/Iowa City, IA",13930,ORD,"Chicago, IL",1122,1125,3,12,1137,1217,13,1234,1230,-4,0,,0,N,72,65,40,1,196,,,,,,,,,
2018-09-27,UA,UA_CODESHARE,UA,3945,ZW,N455AW,3945,13930,ORD,"Chicago, IL",10469,AZO,"Kalamazoo, MI",1540,1533,-7,27,1600,1725,5,1734,1730,-4,0,,0,N,54,57,25,1,122,,,,,,,,,
2018-04-30,AA,AA,AA,1659,AA,N809AW,1659,14321,PWM,"Portland, ME",11057,CLT,"Charlotte, NC",1447,1447,0,11,1458,1648,7,1718,1655,-23,0,,0,N,151,128,110,1,813,,,,,,,,,
2018-12-03,WN,WN,WN,1182,WN,N7840A,1182,13342,MKE,"Milwaukee, WI",15016,STL,"St. Louis, MO",1910,1908,-2,21,1929,2027,7,2025,2034,9,0,,0,N,75,86,58,1,317,,,,,,,,,
2019-09-27,G4,G4,G4,717,G4,328NV,717,13796,OAK,"Oakland, CA",10666,BLI,"Bellingham, WA",1957,2022,25,20,2042,2223,4,2206,2227,21,0,,0,N,129,125,101,1,764,9,0,0,0,12,,,,
2018-07-25,WN,WN,WN,1219,WN,N293WN,1219,10800,BUR,"Burbank, CA",14831,SJC,"San Jose, CA",1435,1435,0,10,1445,1531,3,1545,1534,-11,0,,0,N,70,59,46,1,296,,,,,,,,,
2018-10-12,UA,UA_CODESHARE,UA,4997,C5,N11176,4997,11618,EWR,"Newark, NJ",14321,PWM,"Portland, ME",1800,1810,10,32,1842,1933,8,1920,1941,21,0,,0,N,80,91,51,1,284,10,0,11,0,0,,,,
2018-11-28,DL,DL_CODESHARE,DL,5754,CP,N628CZ,5754,14893,SMF,"Sacramento, CA",14747,SEA,"Seattle, WA",649,644,-5,14,658,828,10,900,838,-22,0,,0,N,131,114,90,1,605,,,,,,,,,
2019-12-06,DL,DL,DL,1679,DL,N344DN,1679,13487,MSP,"Minneapolis, MN",12892,LAX,"Los Angeles, CA",850,853,3,20,913,1045,11,1053,1056,3,0,,0,N,243,243,212,1,1535,,,,,,,,,
2018-03-05,AA,AA,AA,1660,AA,N742PS,1660,11042,CLE,"Cleveland, OH",11057,CLT,"Charlotte, NC",820,815,-5,22,837,940,9,1008,949,-19,0,,0,N,108,94,63,1,430,,,,,,,,,
2019-08-10,UA,UA,UA,1662,UA,N4901U,1662,10792,BUF,"Buffalo, NY",13930,ORD,"Chicago, IL",600,634,34,15,649,702,11,648,713,25,0,,0,N,108,99,73,1,473,25,0,0,0,0,,,,
2019-11-14,AA,AA,AA,2042,AA,N538UW,2042,14771,SFO,"San Francisco, CA",14107,PHX,"Phoenix, AZ",600,556,-4,15,611,839,7,858,846,-12,0,,0,N,118,110,88,1,651,,,,,,,,,
2019-04-14,AA,AA_CODESHARE,AA,4126,MQ,N612AE,4126,13930,ORD,"Chicago, IL",11637,FAR,"Fargo, ND",955,,,,,,,1152,,,1,B,0,N,117,,,1,557,,,,,,,,,
2018-06-17,WN,WN,WN,3927,WN,N7720F,3927,14492,RDU,"Raleigh/Durham, NC",13204,MCO,"Orlando, FL",535,533,-2,7,540,651,6,710,657,-13,0,,0,N,95,84,71,1,534,,,,,,,,,
2018-07-15,DL,DL_CODESHARE,DL,3299,9E,N906XJ,3299,12953,LGA,"New York, NY",11986,GRR,"Grand Rapids, MI",2050,2146,56,45,2231,2353,4,2304,2357,53,0,,0,N,134,131,82,1,618,53,0,0,0,0,,,,
2019-07-21,AA,AA,AA,1904,AA,N954UW,1904,12953,LGA,"New York, NY",10397,ATL,"Atlanta, GA",1138,1130,-8,17,1147,1331,5,1414,1336,-38,0,,0,N,156,126,104,1,762,,,,,,,,,
2019-05-25,AA,AA_CODESHARE,AA,5826,YV,N249LR,5826,11298,DFW,"Dallas/Fort Worth, TX",10599,BHM,"Birmingham, AL",2050,2054,4,18,2112,2229,4,2236,2233,-3,0,,0,N,106,99,77,1,597,,,,,,,,,
2018-10-30,WN,WN,WN,2277,WN,N8727M,2277,15304,TPA,"Tampa, FL",11292,DEN,"Denver, CO",1920,1919,-1,12,1931,2054,5,2110,2059,-11,0,,0,N,230,220,203,1,1506,,,,,,,,,
2019-07-22,UA,UA_CODESHARE,UA,3918,ZW,N449AW,3918,12264,IAD,"Washington, DC",10431,AVL,"Asheville, NC",1230,1221,-9,12,1233,1330,4,1405,1334,-31,0,,0,N,95,73,57,1,370,,,,,,,,,
2018-04-27,AA,AA,AA,609,AA,N534UW,609,11057,CLT,"Charlotte, NC",13303,MIA,"Miami, FL",1812,1822,10,14,1836,2026,5,2029,2031,2,0,,0,N,137,129,110,1,650,,,,,,,,,
2018-11-07,UA,UA_CODESHARE,UA,4005,EV,N11547,4005,12339,IND,"Indianapolis, IN",12266,IAH,"Houston, TX",1545,1619,34,29,1648,1851,9,1725,1900,95,0,,0,N,160,221,183,1,844,34,0,61,0,0,1538.0,12,12,
2019-08-10,F9,F9,F9,170,F9,N330FR,170,11292,DEN,"Denver, CO",14100,PHL,"Philadelphia, PA",38,115,37,12,127,622,10,615,632,17,0,,0,N,217,197,175,1,1558,0,0,0,0,17,,,,
2019-04-24,UA,UA_CODESHARE,UA,4555,G7,N173GJ,4555,14489,RDM,"Bend/Redmond, OR",11292,DEN,"Denver, CO",1139,1134,-5,31,1205,1449,10,1503,1459,-4,0,,0,N,144,145,104,1,898,,,,,,,,,
2018-02-27,DL,DL,DL,1731,DL,N338NB,1731,12953,LGA,"New York, NY",11298,DFW,"Dallas/Fort Worth, TX",745,736,-9,22,758,1026,7,1110,1033,-37,0,,0,N,265,237,208,1,1389,,,,,,,,,
2018-11-28,UA,UA_CODESHARE,UA,5544,OO,N919SW,5544,13930,ORD,"Chicago, IL",14321,PWM,"Portland, ME",855,856,1,50,946,1250,5,1220,1255,35,0,,0,N,145,179,124,1,900,0,0,34,0,1,,,,
2018-09-12,UA,UA_CODESHARE,UA,6161,YV,N513MJ,6161,13230,MDT,"Harrisburg, PA",12264,IAD,"Washington, DC",1430,1428,-2,14,1442,1519,4,1526,1523,-3,0,,0,N,56,55,37,1,94,,,,,,,,,
2019-11-15,AS,AS_CODESHARE,AS,2476,QX,N437QX,2476,14747,SEA,"Seattle, WA",11884,GEG,"Spokane, WA",1915,1914,-1,13,1927,2012,4,2017,2016,-1,0,,0,N,62,62,45,1,224,,,,,,,,,
2019-04-06,AS,AS,AS,22,AS,N481AS,22,14747,SEA,"Seattle, WA",13930,ORD,"Chicago, IL",1215,1209,-6,26,1235,1758,17,1825,1815,-10,0,,0,N,250,246,203,1,1721,,,,,,,,,
2019-05-17,WN,WN,WN,164,WN,N486WN,164,11066,CMH,"Columbus, OH",11697,FLL,"Fort Lauderdale, FL",1040,1043,3,6,1049,1257,3,1325,1300,-25,0,,0,N,165,137,128,1,973,,,,,,,,,
2019-12-01,AA,AA_CODESHARE,AA,4488,YX,N109HQ,4488,11057,CLT,"Charlotte, NC",11066,CMH,"Columbus, OH",2004,2040,36,23,2103,2159,11,2128,2210,42,0,,0,N,84,90,56,1,347,0,0,6,0,36,,,,
2019-09-12,AA,AA_CODESHARE,AA,5842,YV,N952LR,5842,14107,PHX,"Phoenix, AZ",14869,SLC,"Salt Lake City, UT",1417,1415,-2,20,1435,1645,10,1653,1655,2,0,,0,N,96,100,70,1,507,,,,,,,,,
2019-09-23,DL,DL,DL,1052,DL,N979AT,1052,11057,CLT,"Charlotte, NC",13487,MSP,"Minneapolis, MN",1225,1221,-4,15,1236,1351,4,1402,1355,-7,0,,0,N,157,154,135,1,930,,,,,,,,,
2019-06-16,DL,DL_CODESHARE,DL,4331,OO,N429SW,4331,13367,MLI,"Moline, IL",13487,MSP,"Minneapolis, MN",1725,1841,76,10,1851,1946,7,1849,1953,64,0,,0,N,84,72,55,1,274,13,0,0,0,51,,,,
2019-04-27,UA,UA_CODESHARE,UA,3906,ZW,,3906,13930,ORD,"Chicago, IL",11267,DAY,"Dayton, OH",1535,,,,,,,1756,,,1,B,0,N,81,,,1,240,,,,,,,,,
2019-02-12,NK,NK,NK,927,NK,N693NK,927,13930,ORD,"Chicago, IL",13204,MCO,"Orlando, FL",1105,1247,102,12,1259,1647,10,1448,1657,129,0,,0,N,163,190,168,1,1005,0,0,129,0,0,,,,
2019-03-21,AA,AA_CODESHARE,AA,4591,YX,N443YX,4591,11278,DCA,"Washington, DC",10785,BTV,"Burlington, VT",959,954,-5,18,1012,1117,4,1137,1121,-16,0,,0,N,98,87,65,1,437,,,,,,,,,
2019-11-04,UA,UA,UA,253,UA,N769UA,253,12266,IAH,"Houston, TX",12173,HNL,"Honolulu, HI",950,950,0,24,1014,1415,9,1433,1424,-9,0,,0,N,523,514,481,1,3904,,,,,,,,,
2018-03-11,AA,AA,AA,414,AA,N746UW,414,11433,DTW,"Detroit, MI",14107,PHX,"Phoenix, AZ",715,713,-2,15,728,823,23,902,846,-16,0,,0,N,287,273,235,1,1671,,,,,,,,,
2019-08-15,UA,UA_CODESHARE,UA,5475,OO,N110SY,5475,12892,LAX,"Los Angeles, CA",14747,SEA,"Seattle, WA",1515,1514,-1,16,1530,1748,8,1807,1756,-11,0,,0,N,172,162,138,1,954,,,,,,,,,
2018-04-26,AA,AA_CODESHARE,AA,4751,YX,N445YX,4751,11278,DCA,"Washington, DC",12953,LGA,"New York, NY",1200,1149,-11,19,1208,1248,9,1322,1257,-25,0,,0,N,82,68,40,1,214,,,,,,,,,
2019-01-25,AA,AA,AA,1999,AA,N839AW,1999,14683,SAT,"San Antonio, TX",11057,CLT,"Charlotte, NC",1726,1719,-7,11,1730,2031,10,2110,2041,-29,0,,0,N,164,142,121,1,1095,,,,,,,,,
2019-12-11,DL,DL_CODESHARE,DL,3588,OO,N455SW,3588,11577,ERI,"Erie, PA",11433,DTW,"Detroit, MI",1750,1805,15,29,1834,1911,9,1906,1920,14,0,,0,N,76,75,37,1,164,,,,,,,,,
2018-09-22,DL,DL,DL,2594,DL,N344DN,2594,10397,ATL,"Atlanta, GA",11278,DCA,"Washington, DC",833,830,-3,8,838,951,3,1010,954,-16,0,,0,N,97,84,73,1,547,,,,,,,,,
2018-11-28,DL,DL_CODESHARE,DL,3504,OO,N886AS,3504,13487,MSP,"Minneapolis, MN",11775,FSD,"Sioux Falls, SD",2230,2329,59,66,35,112,11,2339,123,104,0,,0,N,69,114,37,1,196,59,0,45,0,0,,,,
2019-01-30,DL,DL_CODESHARE,DL,5549,9E,N8928A,5549,12323,ILM,"Wilmington, NC",10397,ATL,"Atlanta, GA",600,558,-2,13,611,724,9,739,733,-6,0,,0,N,99,95,73,1,377,,,,,,,,,
2019-02-09,HA,HA,HA,270,HA,N481HA,270,12982,LIH,"Lihue, HI",13830,OGG,"Kahului, HI",1353,1414,21,8,1422,1457,8,1443,1505,22,0,,0,N,50,51,35,1,201,4,1,0,0,17,,,,
2019-07-31,DL,DL,DL,2251,DL,N986AT,2251,11057,CLT,"Charlotte, NC",10397,ATL,"Atlanta, GA",1200,1159,-1,24,1223,1305,16,1319,1321,2,0,,0,N,79,82,42,1,226,,,,,,,,,
2018-11-16,UA,UA_CODESHARE,UA,5339,OO,N788SK,5339,10372,ASE,"Aspen, CO",11292,DEN,"Denver, CO",1340,1328,-12,15,1343,1418,7,1432,1425,-7,0,,0,N,52,57,35,1,125,,,,,,,,,
2019-01-10,UA,UA_CODESHARE,UA,5772,OO,N709BR,5772,11292,DEN,"Denver, CO",10561,BFL,"Bakersfield, CA",1115,1114,-1,25,1139,1257,10,1306,1307,1,0,,0,N,171,173,138,1,845,,,,,,,,,
2019-04-10,DL,DL_CODESHARE,DL,5705,CP,N628CZ,5705,14747,SEA,"Seattle, WA",14057,PDX,"Portland, OR",1159,1151,-8,26,1217,1248,2,1303,1250,-13,0,,0,N,64,59,31,1,129,,,,,,,,,
2019-03-18,AA,AA_CODESHARE,AA,3358,MQ,N817AE,3358,12206,HRL,"Harlingen/San Benito, TX",11298,DFW,"Dallas/Fort Worth, TX",1740,1735,-5,8,1743,1903,11,1924,1914,-10,0,,0,N,104,99,80,1,461,,,,,,,,,
2019-06-07,AS,AS_CODESHARE,AS,2437,QX,N630QX,2437,15016,STL,"St. Louis, MO",14679,SAN,"San Diego, CA",1700,1723,23,14,1737,1919,2,1850,1921,31,0,,0,N,230,238,222,1,1557,23,0,8,0,0,,,,
2019-02-21,AA,AA,AA,824,AA,N561UW,824,14100,PHL,"Philadelphia, PA",11298,DFW,"Dallas/Fort Worth, TX",1805,1800,-5,26,1826,2049,15,2106,2104,-2,0,,0,N,241,244,203,1,1303,,,,,,,,,
2018-06-20,WN,WN,WN,2252,WN,N480WN,2252,13158,MAF,"Midland/Odessa, TX",11259,DAL,"Dallas, TX",1015,1011,-4,12,1023,1122,5,1125,1127,2,0,,0,N,70,76,59,1,319,,,,,,,,,
2019-11-21,AS,AS_CODESHARE,AS,3318,OO,N175SY,3318,14747,SEA,"Seattle, WA",14869,SLC,"Salt Lake City, UT",1725,1723,-2,16,1739,2021,7,2027,2028,1,0,,0,N,122,125,102,1,689,,,,,,,,,
2018-08-06,AA,AA_CODESHARE,AA,5778,YV,N929LR,5778,11298,DFW,"Dallas/Fort Worth, TX",13158,MAF,"Midland/Odessa, TX",1043,1054,11,19,1113,1201,3,1155,1204,9,0,,0,N,72,70,48,1,309,,,,,,,,,
2018-03-19,WN,WN,WN,1628,WN,N8612K,1628,11259,DAL,"Dallas, TX",12191,HOU,"Houston, TX",600,600,0,15,615,655,5,705,700,-5,0,,0,N,65,60,40,1,239,,,,,,,,,
2019-11-05,UA,UA,UA,2090,UA,N38727,2090,14027,PBI,"West Palm Beach/Palm Beach, FL",13930,ORD,"Chicago, IL",1240,1229,-11,20,1249,1431,5,1451,1436,-15,0,,0,N,191,187,162,1,1143,,,,,,,,,
2019-08-06,UA,UA_CODESHARE,UA,4637,AX,N11106,4637,11292,DEN,"Denver, CO",13433,MOT,"Minot, ND",1225,1223,-2,23,1246,1511,4,1520,1515,-5,0,,0,N,115,112,85,1,604,,,,,,,,,
2019-04-03,AA,AA_CODESHARE,AA,3869,MQ,N800AE,3869,11057,CLT,"Charlotte, NC",14783,SGF,"Springfield, MO",855,849,-6,19,908,1006,4,1013,1010,-3,0,,0,N,138,141,118,1,708,,,,,,,,,
2018-04-24,B6,B6,B6,841,B6,N559JB,841,12478,JFK,"New York, NY",14685,SAV,"Savannah, GA",703,655,-8,15,710,854,3,924,857,-27,0,,0,N,141,122,104,1,718,,,,,,,,,
2018-12-21,DL,DL_CODESHARE,DL,3445,9E,N538CA,3445,14098,PHF,"Newport News/Williamsburg, VA",10397,ATL,"Atlanta, GA",1716,1715,-1,13,1728,1902,8,1915,1910,-5,0,,0,N,119,115,94,1,508,,,,,,,,,
2018-03-06,WN,WN,WN,925,WN,N492WN,925,10821,BWI,"Baltimore, MD",10792,BUF,"Buffalo, NY",1115,1116,1,12,1128,1212,3,1225,1215,-10,0,,0,N,70,59,44,1,281,,,,,,,,,
2018-09-20,WN,WN,WN,4713,WN,N7722B,4713,14679,SAN,"San Diego, CA",13796,OAK,"Oakland, CA",1350,1357,7,14,1411,1513,4,1520,1517,-3,0,,0,N,90,80,62,1,446,,,,,,,,,
2019-04-19,B6,B6,B6,1186,B6,N229JB,1186,14492,RDU,"Raleigh/Durham, NC",12478,JFK,"New York, NY",1952,,,,,,,2149,,,1,C,0,N,117,,,1,427,,,,,,,,,
2018-05-18,DL,DL,DL,1546,DL,N301DV,1546,10397,ATL,"Atlanta, GA",14107,PHX,"Phoenix, AZ",810,808,-2,12,820,901,3,913,904,-9,0,,0,N,243,236,221,1,1587,,,,,,,,,
2018-02-06,NK,NK,NK,1554,NK,N504NK,1554,14635,RSW,"Fort Myers, FL",10721,BOS,"Boston, MA",1640,1657,17,29,1726,2003,7,1948,2010,22,0,,0,N,188,193,157,1,1249,0,0,22,0,0,,,,
2019-09-04,DL,DL,DL,852,DL,N803DN,852,10397,ATL,"Atlanta, GA",11433,DTW,"Detroit, MI",1758,1755,-3,9,1804,1924,28,2000,1952,-8,0,,0,N,122,117,80,1,594,,,,,,,,,
2018-05-07,AS,AS,AS,435,AS,N272AK,435,14831,SJC,"San Jose, CA",14747,SEA,"Seattle, WA",1644,1644,0,18,1702,1843,6,1846,1849,3,0,,0,N,122,125,101,1,696,,,,,,,,,
2018-09-30,AA,AA_CODESHARE,AA,5888,YV,N958LR,5888,11298,DFW,"Dallas/Fort Worth, TX",11540,ELP,"El Paso, TX",900,856,-4,12,908,922,3,946,925,-21,0,,0,N,106,89,74,1,551,,,,,,,,,
2019-04-03,AA,AA_CODESHARE,AA,3375,MQ,N605KS,3375,13303,MIA,"Miami, FL",14685,SAV,"Savannah, GA",1531,1522,-9,8,1530,1634,3,1707,1637,-30,0,,0,N,96,75,64,1,440,,,,,,,,,
2018-11-28,DL,DL,DL,1531,DL,N988DL,1531,10397,ATL,"Atlanta, GA",11995,GSO,"Greensboro/High Point, NC",2331,2317,-14,8,2325,8,5,43,13,-30,0,,0,N,72,56,43,1,306,,,,,,,,,
2019-05-29,AA,AA_CODESHARE,AA,5959,YV,N906FJ,5959,11298,DFW,"Dallas/Fort Worth, TX",14689,SBA,"Santa Barbara, CA",1844,1935,51,15,1950,2050,4,2000,2054,54,0,,0,N,196,199,180,1,1316,0,51,3,0,0,,,,
2019-11-07,WN,WN,WN,761,WN,N428WN,761,10397,ATL,"Atlanta, GA",11697,FLL,"Fort Lauderdale, FL",950,951,1,10,1001,1121,3,1155,1124,-31,0,,0,N,125,93,80,1,581,,,,,,,,,
2018-06-16,AA,AA_CODESHARE,AA,5628,OH,N702PS,5628,11433,DTW,"Detroit, MI",14100,PHL,"Philadelphia, PA",1250,,,,,,,1431,,,1,A,0,N,101,,,1,453,,,,,,,,,
2018-05-30,UA,UA_CODESHARE,UA,4272,EV,N48901,4272,11278,DCA,"Washington, DC",11042,CLE,"Cleveland, OH",1735,1724,-11,25,1749,1838,7,1907,1845,-22,0,,0,N,92,81,49,1,310,,,,,,,,,
2019-11-02,WN,WN,WN,2703,WN,N491WN,2703,11042,CLE,"Cleveland, OH",10693,BNA,"Nashville, TN",1450,1449,-1,5,1454,1513,4,1520,1517,-3,0,,0,N,90,88,79,1,448,,,,,,,,,
2018-07-23,AA,AA_CODESHARE,AA,4482,YX,N138HQ,4482,14122,PIT,"Pittsburgh, PA",11278,DCA,"Washington, DC",634,625,-9,17,642,750,17,739,807,28,0,,0,N,65,102,68,1,204,0,0,28,0,0,,,,
2019-03-28,UA,UA_CODESHARE,UA,5008,C5,N21154,5008,11618,EWR,"Newark, NJ",11996,GSP,"Greer, SC",1515,1529,14,19,1548,1716,9,1719,1725,6,0,,0,N,124,116,88,1,594,,,,,,,,,
2019-07-23,F9,F9,F9,1242,F9,N719FR,1242,13204,MCO,"Orlando, FL",10821,BWI,"Baltimore, MD",1356,1513,77,68,1621,1818,13,1613,1831,138,0,,0,N,137,198,117,1,787,0,0,138,0,0,1352.0,27,27,
2019-12-22,WN,WN,WN,5600,WN,N246LV,5600,13232,MDW,"Chicago, IL",10693,BNA,"Nashville, TN",955,952,-3,9,1001,1059,4,1120,1103,-17,0,,0,N,85,71,58,1,395,,,,,,,,,
2019-12-11,WN,WN,WN,222,WN,N786SW,222,10821,BWI,"Baltimore, MD",10994,CHS,"Charleston, SC",910,907,-3,6,913,1034,6,1100,1040,-20,0,,0,N,110,93,81,1,472,,,,,,,,,
2018-09-28,NK,NK,NK,937,NK,N609NK,937,10721,BOS,"Boston, MA",14635,RSW,"Fort Myers, FL",645,643,-2,14,657,1011,6,1021,1017,-4,0,,0,N,216,214,194,1,1249,,,,,,,,,
2018-06-21,G4,G4,G4,1309,G4,252NV,1309,12889,LAS,"Las Vegas, NV",11193,CVG,"Cincinnati, OH",1442,1603,81,15,1618,2218,15,2128,2233,65,0,,0,N,226,210,180,1,1678,0,0,0,0,65,,,,
2018-10-05,WN,WN,WN,2172,WN,N409WN,2172,12954,LGB,"Long Beach, CA",13796,OAK,"Oakland, CA",1105,1101,-4,19,1120,1214,4,1220,1218,-2,0,,0,N,75,77,54,1,353,,,,,,,,,
2018-06-06,AA,AA_CODESHARE,AA,5623,OH,N206PS,5623,10868,CAE,"Columbia, SC",11057,CLT,"Charlotte, NC",1115,1111,-4,11,1122,1148,21,1225,1209,-16,0,,0,N,70,58,26,1,88,,,,,,,,,
2018-01-14,UA,UA,UA,1983,UA,N472UA,1983,11618,EWR,"Newark, NJ",15304,TPA,"Tampa, FL",2016,2015,-1,19,2034,2301,5,2320,2306,-14,0,,0,N,184,171,147,1,997,,,,,,,,,
2019-09-21,AA,AA_CODESHARE,AA,4905,PT,N683AE,4905,10208,AGS,"Augusta, GA",11057,CLT,"Charlotte, NC",1246,1236,-10,13,1249,1322,15,1354,1337,-17,0,,0,N,68,61,33,1,140,,,,,,,,,
2019-08-05,DL,DL,DL,2316,DL,N337DN,2316,11697,FLL,"Fort Lauderdale, FL",12478,JFK,"New York, NY",1959,2034,35,23,2057,2314,7,2316,2321,5,0,,0,N,197,167,137,1,1069,,,,,,,,,
2019-03-10,UA,UA,UA,2307,UA,N18119,2307,11292,DEN,"Denver, CO",12982,LIH,"Lihue, HI",930,956,26,14,1010,1305,5,1319,1310,-9,0,,0,N,469,434,415,1,3414,,,,,,,,,
2018-06-29,AA,AA,AA,2339,AA,N359PX,2339,14107,PHX,"Phoenix, AZ",12478,JFK,"New York, NY",903,900,-3,25,925,1649,17,1715,1706,-9,0,,0,N,312,306,264,1,2153,,,,,,,,,
2018-04-11,WN,WN,WN,5683,WN,N8688J,5683,13232,MDW,"Chicago, IL",12889,LAS,"Las Vegas, NV",1310,1310,0,14,1324,1516,4,1500,1520,20,0,,0,N,230,250,232,1,1521,0,0,20,0,0,,,,
2019-11-01,DL,DL,DL,1360,DL,N917DL,1360,10397,ATL,"Atlanta, GA",14193,PNS,"Pensacola, FL",1505,1502,-3,10,1512,1504,2,1517,1506,-11,0,,0,N,72,64,52,1,271,,,,,,,,,
2018-09-01,AA,AA_CODESHARE,AA,4794,PT,N631AE,4794,14100,PHL,"Philadelphia, PA",13230,MDT,"Harrisburg, PA",1538,1532,-6,21,1553,1625,4,1642,1629,-13,0,,0,N,64,57,32,1,84,,,,,,,,,
2018-08-16,AA,AA,AA,695,AA,N744P,695,14831,SJC,"San Jose, CA",14107,PHX,"Phoenix, AZ",1233,1224,-9,25,1249,1435,4,1428,1439,11,0,,0,N,115,135,106,1,621,,,,,,,,,
2019-09-17,UA,UA_CODESHARE,UA,3518,YX,N730YX,3518,13930,ORD,"Chicago, IL",12953,LGA,"New York, NY",1100,1120,20,16,1136,1413,20,1420,1433,13,0,,0,N,140,133,97,1,733,,,,,,,,,
2018-02-22,DL,DL,DL,1841,DL,N879DN,1841,10397,ATL,"Atlanta, GA",12889,LAS,"Las Vegas, NV",2149,2216,27,14,2230,2334,6,2335,2340,5,0,,0,N,286,264,244,1,1747,,,,,,,,,
2019-09-02,DL,DL,DL,1928,DL,N371DN,1928,10721,BOS,"Boston, MA",13204,MCO,"Orlando, FL",2038,2105,27,22,2127,14,2,2346,16,30,0,,0,N,188,191,167,1,1121,0,0,3,0,27,,,,
2018-12-27,AA,AA_CODESHARE,AA,5903,YV,N958LR,5903,11298,DFW,"Dallas/Fort Worth, TX",13244,MEM,"Memphis, TN",1025,,,,,,,1155,,,1,C,0,N,90,,,1,431,,,,,,,,,
2018-05-12,WN,WN,WN,4924,WN,N708SW,4924,11259,DAL,"Dallas, TX",14683,SAT,"San Antonio, TX",2040,2115,35,7,2122,2203,3,2145,2206,21,0,,0,N,65,51,41,1,248,0,0,0,0,21,,,,
2019-07-02,AA,AA,AA,1226,AA,N760AN,1226,13303,MIA,"Miami, FL",11298,DFW,"Dallas/Fort Worth, TX",540,537,-3,16,553,720,11,741,731,-10,0,,0,N,181,174,147,1,1121,,,,,,,,,
2018-11-14,B6,B6,B6,1586,B6,N784JB,1586,13204,MCO,"Orlando, FL",10792,BUF,"Buffalo, NY",1324,1316,-8,15,1331,1534,3,1557,1537,-20,0,,0,N,153,141,123,1,1011,,,,,,,,,
2019-07-14,AA,AA,AA,1613,AA,N980UY,1613,14843,SJU,"San Juan, PR",13303,MIA,"Miami, FL",1555,1548,-7,13,1601,1811,56,1852,1907,15,0,,0,N,177,199,130,1,1045,0,0,15,0,0,,,,
2019-02-05,AA,AA,AA,2809,AA,N338RS,2809,12953,LGA,"New York, NY",13303,MIA,"Miami, FL",1929,1923,-6,17,1940,2204,9,2249,2213,-36,0,,0,N,200,170,144,1,1096,,,,,,,,,
2018-12-31,UA,UA,UA,1705,UA,N817UA,1705,11618,EWR,"Newark, NJ",14027,PBI,"West Palm Beach/Palm Beach, FL",729,726,-3,14,740,1001,3,1027,1004,-23,0,,0,N,178,158,141,1,1023,,,,,,,,,
2019-01-08,AS,AS_CODESHARE,AS,2345,QX,N444QX,2345,15041,SUN,"Sun Valley/Hailey/Ketchum, ID",14747,SEA,"Seattle, WA",1740,1945,125,3,1948,2022,5,1835,2027,112,0,,0,N,115,102,94,1,475,0,0,0,0,112,,,,
2019-11-18,DL,DL_CODESHARE,DL,4265,OO,N496CA,4265,13487,MSP,"Minneapolis, MN",10739,BRD,"Brainerd, MN",2236,2232,-4,12,2244,2312,3,2332,2315,-17,0,,0,N,56,43,28,1,114,,,,,,,,,
2019-10-15,DL,DL_CODESHARE,DL,4235,OO,N454SW,4235,14794,SGU,"St. George, UT",14869,SLC,"Salt Lake City, UT",635,627,-8,17,644,733,3,745,736,-9,0,,0,N,70,69,49,1,272,,,,,,,,,
2018-12-30,UA,UA_CODESHARE,UA,6131,YV,N88326,6131,12266,IAH,"Houston, TX",13256,MFE,"Mission/McAllen/Edinburg, TX",740,733,-7,21,754,853,5,859,858,-1,0,,0,N,79,85,59,1,316,,,,,,,,,
2018-02-26,UA,UA_CODESHARE,UA,4758,AX,N13132,4758,14524,RIC,"Richmond, VA",12264,IAD,"Washington, DC",1435,1428,-7,9,1437,1500,5,1528,1505,-23,0,,0,N,53,37,23,1,100,,,,,,,,,
2018-04-12,DL,DL,DL,2932,DL,N940AT,2932,15249,TLH,"Tallahassee, FL",10397,ATL,"Atlanta, GA",1038,1033,-5,12,1045,1129,10,1145,1139,-6,0,,0,N,67,66,44,1,223,,,,,,,,,
